PRD_EAN13;PRD_NOM;CHRONICITY_SCORE
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR PESE T/10;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1000MG CPR PELL PLQ/8;
3760293914206.0;MEDIEXPERT PROBIO ATB;
3400936751934.0;DONORMYL 15MG CPR PESE T/10;2.0
3400941631245.0;DOLIPRANETABS 1G BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB /15;
3400941631245.0;DOLIPRANETABS 1G BT8 COMP;
3760293914206.0;MEDICINAL PROBIO ATB;
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400936751934.0;DONORMYL 15MG CPR 10;2.0
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL CPR SECA BT10;2.0
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANE 1000MG TABS CPR PESE PLQ/8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1000MG 8CP PELLICULE;
3760293914206.0;MEDIEXPERT PROBIO ATB;
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400936751934.0;DONORMYL CPR TB10;2.0
3400941631245.0;DOLIPRANETABS 1G BT 8;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR PESE T/10;2.0
3400941631245.0;DOLIPRANETABS 1000MG CPR PESE PLQ/8;
3760293914206.0;MEDIEXPERT PROBIO ATB;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL CPR SECAB 10;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3760293914206.0;PROBIOTIQUE ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400936751934.0;DONORMYL CPR SECAB 10;2.0
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400936751934.0;DONORMYL 15MG CPR SEC B/10;2.0
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR PESE T/10;2.0
3400936751934.0;DONORMYL 15MG CPR PESE T/10;2.0
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400936751934.0;DONORMYL CPR SECAB 10;2.0
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3760293914206.0;PROBIO ATB;
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3760293914206.0;MEDIEXPERT PROBIO ATB;
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1000MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;PROBIO ATB 15 GEL;
3400936751934.0;DONORMYL 15MG CPR PESE BT 10;2.0
3400941631245.0;DOLIPRANETABS 1000MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANE OTC TABS 1G BTE 8;
3400941631245.0;DOLIPRANE TABS 1000MG PLQ/8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1G BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400936751934.0;DONORMYL CPR SECAB 10;2.0
3400941631245.0;DOLIPRANETABS 1000MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANETABS 1000MG CP BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL COMPRIMES BOITE 10;2.0
3400941631245.0;DOLIPRANETABS 1G CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG BT10 CPRS SEC;2.0
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400936751934.0;DONORMYL 15MG 10CPR SEC;2.0
3400936751934.0;DONORMYL 15MG 10CP;2.0
3760293914206.0;MEDI EXPERT PROBIO ATB;
3400936751934.0;DONORMYL SEC 10 CP;2.0
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG 15 CP;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1000MG CPR PESE PLQ/8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR PESE T/10;2.0
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400936751934.0;DONORMYL CPR SECAB 10;2.0
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400936751934.0;DONORMYL 15MG CPR PESE T/10;2.0
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400936751934.0;DONORMYL 15MG CPR PESE T/10;2.0
3400936751934.0;DONORMYL 10;2.0
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB 15 GELULES;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXP PROBIO ATB 15 GELULES;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3400936751934.0;DONORMYL 15MG 10CP;2.0
3400936751934.0;DONORMYL SEC CPR BT10;2.0
3400936751934.0;DONORMYL 10CP;2.0
3400941631245.0;DOLIPRANETABS 1000MG CP SEC 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB 15 GEL;
3400936751934.0;DONORMYL CPR SEC BT 10;2.0
3400941631245.0;DOLIPRANETABS 1G BT 8;
3400941631245.0;DOLIPRANE TABS 1000MG CPR B/08;
3760293914206.0;MEDIEXPERT PROBIO ATB;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3400941631245.0;DOLIPRANETABS 1 GR 8 CPR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1G BT 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1G CPR PELL PLQ/8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL 15MG CPR TB10;2.0
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400936751934.0;DONORMYL CP SEC BT10X;2.0
3400936751934.0;DONORMYL 15MG CPR SECABLE 10;2.0
3400941631245.0;DOLIPRANETABS 1G CP 8;
3400936751934.0;DONORMYL CP/10;2.0
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL 10ML;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400930200490.0;CERULYSE SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE 5% SOL AURIC 10ML;
3400930200490.0;CERULYSE SOL 10 ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935167156.0;ACTISOUFRE SPRAY NASAL;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE S BUC/NA EN FL PR FL PRESS/100;
3400930200490.0;CERULYSE 5% GTTES AURICULAIRES 10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5%  FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400930200490.0;CERULYSE;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400930200490.0;CERULYSE SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NAS+BUC 100ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5%  FL;
3400930200490.0;CERULYSE SOL AURICULAIRE;
3400935167156.0;ACTISOUFRE SPRAY;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE S NAS/BUC FL /100ML;
3400930200490.0;CERULYSE SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL 10ML;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400930200490.0;CERULYSE SOL AURIC FL10MLH;
3400930200490.0;CERULYSE 10ML;
3400935167156.0;ACTISOUFRE S BUC/NAS 100ML;
3400930200490.0;CERULYSE;
3400935167156.0;ACTISOUFRE SOL BUC NAS@;
3400930200490.0;CERULYSE 5% SOL AURIC FL/10ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5% FL;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL 10ML;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL AURICULAIRE 10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC  FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400930200490.0;CERULYSE SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC  FL;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE SOL.PULV. BUC.100ML;
3400930200490.0;CERULYSE FLACON 10ML;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400930200490.0;CERULYSE GOUTTE AURICU 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5PC FL;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL 100M;
3400935167156.0;ACTISOUFRE SOL BUC NAS FL100ML;
3400930200490.0;CERULYSE GTTES AURFL/10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400930200490.0;CERULYSE SOL  AURIC FL10ML;
3400935167156.0;ACTISOUFRE SPRAY FL100ML;
3400930200490.0;CERULYSE SOL 10 ML;
3400935167156.0;ACTISOUFRE FL 100ML;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400930200490.0;CERULYSE SOL OTOLOGIQ 5%;
3400930200490.0;CERULYSE SOL AURIC FL10ML;
3400935167156.0;ACTISOUFRE NAS BUC FL100ML;
3400930200490.0;CERULYSE 5% S AUR FL/10ML;
3400935167156.0;ACTISOUFRE S BUC/NA FL/100ML;
3400930200490.0;CERULYSE 5G/100G SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE SOL 10ML;
3400935167156.0;ACTISOUFRE PULV NASAL/BUC 100ML;
3400930200490.0;CERULYSE 10ML;
3400935167156.0;ACTISOUFRE SPRAY 100ML;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB 15GEL;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB  10 GEL;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDI PROBIO ATB 15 GELULES;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB 15 GEL;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;PROBIO ATB;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB 15 GEL;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3760293914206.0;MEDI PROBIO ATB 15 GELULES;
3760293914206.0;MEDIEXPERT PROBIO ATB GELU 15;
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400939035765.0;LYSOPAINE SANS SUCRE BTE 36CP;2.0
3400939035765.0;LYSOPAINE CETYL CPR SUCER S/S18X2;2.0
3400939035765.0;LYSOPAINE CETYL CPR SUC MX GORGE SS SUC 2;2.0
3400939035765.0;LYSOPAINE CETYL CPR SUCER S/S18X2;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPA¤NE CETYL CPR SUC MX GORGE SS SUC 2;2.0
3400939035765.0;LYSOPAINE S/S 18X2;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE PASTILLE 18X2;2.0
3400939035765.0;LYSOPAINE CPR A SUCER S/S 40;2.0
3400939035765.0;LYSOPAINE S/SUC CPR TB18X2;2.0
3400939035765.0;LYSOPAINE CPR SUCER GORGE;2.0
3400939035765.0;LYSOPAINE SANS SUCRE CPR SUC 2T/18;2.0
3400939035765.0;LYSOPAINE SS CPR SUC 2T/18;2.0
3400939035765.0;LYSOPAINE CLASSIQUE MENTHE/36;2.0
3400939035765.0;LYSOPAINE SANS SUCRE / 36 CPR 2T/18;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400939035765.0;LYSOPAINE S/SUC CPR TB18X2;2.0
3400939035765.0;LYSOPAINE MENTHE COMP 2/18;2.0
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400939035765.0;LYSOPAINE SANS SUCRE CPR SUC 2T/18;2.0
3400939035765.0;LYSOPAINE 36 COMP;2.0
3400939035765.0;LYSOPAINE CPR SUCER GORGE BT36;2.0
3400939035765.0;LYSOPAINE CETYL CPR SUCER S/S18X2;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400939035765.0;LYSOPAINE CETHYL MENTHE CP /36;2.0
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400939035765.0;LYSOPAINE MENTHE S/S BT 36;2.0
3400939035765.0;LYSOPAINE NOUVEAU 36CP;2.0
3400939035765.0;LYSOPAINE CPR SUCER GORGE BT36 SSUCRE;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE CPR SUCER GORGE BT36;2.0
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE CETYL CPR SUCER S/S18X2;2.0
3400939035765.0;LYSOPAINE CPR SUCER GORGE BT36;2.0
3400939035765.0;LYSOPAINE SANS SUCRE CPR SUC 2T/18;2.0
3400939035765.0;LYSOPAINE CETYL CPR SUC MX GORGE SS SUC 2;2.0
3400939035765.0;LYSOPAINE CETYL CPR SUCER S/S18X2;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE BTE 36;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPA¤NE CETYL CPR SUC MX GORGE SS SUC 2;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPA¤NE CETYL CPR SUC MX GORGE SS SUC 2;2.0
3400939035765.0;LYSOPAINE SS MENTHE 36;2.0
3400939035765.0;LYSOPAINE CPR SUC MX GORGE SS SUC 2T/18;2.0
3400939035765.0;LYSOPAINE CPR A SUCER S/S 18X2;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE S/SUCRE 36 CP A SUCER;2.0
3400939035765.0;LYSOPAINE M.GORG S/SUC CPR18X2;2.0
3400939035765.0;LYSOPAINE CPR SUCER GORGE BT36;2.0
3400939035765.0;LYSOPAINE MENTHE S/S 18X2;2.0
3400939035765.0;LYSOPAINE S/S 36 CPR;2.0
3401553606027.0;BEROCCABOOST CPR EFFV BT 20;
3401553606027.0;BEROCCABOOST CPR EFFV TB20;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3401553606027.0;BEROCCABOOST CPR EFFV BT 20;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3401553606027.0;BEROCCABOOST CPR EFFV TB20;
3401553606027.0;BEROCCABOOST CPR EFF B/20;
3401553606027.0;BEROCA BOOST 20 CP EFF;
3401553606027.0;BEROCCABOOST CPR EFFV TB2X10;
3401553606027.0;BEROCCA BOOST EFF CPR20;
3401553606027.0;BEROCCABOOST CPR EFFV BT 20;
3401553606027.0;BEROCCA BOOST CPR EFF /20;
3401553606027.0;BEROCCA BOOST CPR EFF 20;
3401553606027.0;BEROCCABOOST CPR EFFV BT 20;
3401553606027.0;BEROCCA BOOST;
